# ID,label,width,depth,height,root_density,hull_area,shape_index,sum_eigen,omnivariance,eigenentropy,linearity,planarity,sphericity,curvature,n_points,elong_xy,elong_yz,elong_xz,volume,prof_x_0,prof_x_1,prof_x_2,prof_x_3,prof_x_4,prof_x_5,prof_y_0,prof_y_1,prof_y_2,prof_y_3,prof_y_4,prof_y_5,prof_z_0,prof_z_1,prof_z_2,prof_z_3,prof_z_4,prof_z_5
  58.00000,   0.00000, 260.70001, 322.01001,   8.58000,   0.00222,  58.97221,   1.92920,   0.49513,   0.11289,   0.76040,   0.46272,   0.44110,   0.09615,   0.05886,2250.00000,   1.23517,  37.53026,  30.38458,   0.00312,   0.08491,   0.10333,   0.09661,   0.09287,   0.09561,   0.08690,   0.14345,   0.17646,   0.17954,   0.18174,   0.18218,   0.12673,   0.02086,   0.06927,   0.09460,   0.60261,   0.46034,   0.42831
  59.00000,   0.00000, 326.85001, 422.70001,  10.82000,   0.00129, 219.53967,   3.84784,   0.44123,   0.06865,   0.69497,   0.20308,   0.76812,   0.02876,   0.01576,7774.00000,   1.29325,  39.06651,  30.20792,   0.00520,   0.05851,   0.08167,   0.07718,   0.07316,   0.08000,   0.03489,   0.05690,   0.06528,   0.06885,   0.06568,   0.05640,   0.03879,   0.05474,   0.04272,   0.03715,   0.40780,   0.48731,   0.36562
  60.00000,   0.00000, 468.84000, 247.78999,  13.26000,   0.00006,3478.11670,  12.24774,   5.03402,   1.09038,  -4.32095,   0.66962,   0.24265,   0.08772,   0.06186,125605.00000,   1.89209,  18.68701,  35.35744,   0.08154,   0.01591,   0.02616,   0.03717,   0.03846,   0.03822,   0.03170,   0.00819,   0.00986,   0.00952,   0.00758,   0.00725,   0.00572,   0.00204,   0.00584,   0.03622,   0.26057,   0.31945,   0.01079
  61.00000,   0.00000, 323.48999, 339.54001,   9.92000,   0.00070, 158.35512,   3.25281,   0.57637,   0.18633,   0.93371,   0.22128,   0.23559,   0.54309,   0.23391,5709.00000,   1.04962,  34.22779,  32.60985,   0.00524,   0.07520,   0.10012,   0.09560,   0.09447,   0.09288,   0.07840,   0.06899,   0.07166,   0.07153,   0.07064,   0.06008,   0.04823,   0.02189,   0.02947,   0.01192,   0.56601,   0.52419,   0.08364
  62.00000,   0.00000, 390.53000, 396.23001,   9.90000,   0.00160, 111.88171,   2.75629,   0.48725,   0.15612,   0.86640,   0.32347,   0.17225,   0.50424,   0.23123,4374.00000,   1.01460,  40.02320,  39.44744,   0.00286,   0.06206,   0.10348,   0.11373,   0.11513,   0.10937,   0.11036,   0.08036,   0.08287,   0.08484,   0.08309,   0.07948,   0.06820,   0.02188,   0.02059,   0.08982,   0.60274,   0.38398,   0.00669
  63.00000,   0.00000, 360.75000, 336.57999,   7.54000,   0.00186, 114.87693,   2.78770,   0.45746,   0.07641,   0.68188,   0.56703,   0.39896,   0.03398,   0.02316,4297.00000,   1.07181,  44.63920,  47.84476,   0.00469,   0.10153,   0.10842,   0.10785,   0.10476,   0.10195,   0.07973,   0.08060,   0.08763,   0.08659,   0.08440,   0.08267,   0.07356,   0.02597,   0.04705,   0.02936,   0.38803,   0.63004,   0.49680
  64.00000,   0.00000, 461.89001, 420.10999,  13.44000,   0.00004, 818.74066,   7.24640,   0.67634,   0.20986,   0.96001,   0.40090,   0.20310,   0.39597,   0.19848,28100.00000,   1.09945,  31.25816,  34.36679,   0.01077,   0.03669,   0.03992,   0.02654,   0.02089,   0.02048,   0.01492,   0.02015,   0.02117,   0.02211,   0.05154,   0.05174,   0.04097,   0.00780,   0.04898,   0.02020,   0.17048,   0.29662,   0.09287
  65.00000,   0.00000, 466.57001, 435.20999,   8.08000,   0.00135,  58.76180,   1.96514,   0.42081,   0.07052,   0.68909,   0.17613,   0.78704,   0.03679,   0.01977,2224.00000,   1.07206,  53.86256,  57.74374,   0.00136,   0.14635,   0.14756,   0.14957,   0.15037,   0.15520,   0.14514,   0.10676,   0.11402,   0.11523,   0.11523,   0.11402,   0.10737,   0.30396,   0.70144,   0.78237,   0.73921,   0.76259,   0.71043
  66.00000,   0.00000,  97.81000, 360.20001,  13.29000,   0.00111, 261.61612,   3.83951,   0.44603,   0.11908,   0.77009,   0.41691,   0.40472,   0.17833,   0.10124,8121.00000,   3.68265,  27.10307,   7.35966,   0.01734,   0.02195,   0.06726,   0.09695,   0.11396,   0.07587,   0.03753,   0.02741,   0.04055,   0.04189,   0.04567,   0.04003,   0.03019,   0.02719,   0.01999,   0.01327,   0.31840,   0.73563,   0.18423
  67.00000,   0.00000, 195.22000, 500.01001,  18.99000,   0.00075, 152.89128,   2.89302,   0.41180,   0.06643,   0.68109,   0.12831,   0.83835,   0.03329,   0.01748,6679.00000,   2.56126,  26.33016,  10.28014,   0.00360,   0.04821,   0.04736,   0.04745,   0.05102,   0.05633,   0.06343,   0.11731,   0.12316,   0.11897,   0.13354,   0.12504,   0.11908,   0.00881,   0.01283,   0.12758,   0.02177,   0.26145,   0.40790
  68.00000,   0.00000,  78.97000, 299.62000,  14.67000,   0.00142, 248.82475,   4.11761,   0.61460,   0.17882,   0.89736,   0.45450,   0.27516,   0.27030,   0.14886,9830.00000,   3.79410,  20.42398,   5.38309,   0.02832,   0.06194,   0.06370,   0.06397,   0.06104,   0.06577,   0.05281,   0.04690,   0.06693,   0.06675,   0.06397,   0.06503,   0.05035,   0.01177,   0.01212,   0.19630,   0.14012,   0.24893,   0.09170
  69.00000,   0.00000, 123.10000, 266.94000,  12.24000,   0.00029, 370.51959,   5.10555,   0.44526,   0.08688,   0.71577,   0.31096,   0.63157,   0.05743,   0.03289,13880.00000,   2.16848,  21.80881,  10.05718,   0.03451,   0.02474,   0.04629,   0.05080,   0.05288,   0.04150,   0.01726,   0.02060,   0.05053,   0.06921,   0.06492,   0.04155,   0.01452,   0.01183,   0.15438,   0.15779,   0.04738,   0.26081,   0.16887
  70.00000,   0.00000, 479.26999, 453.17999,  11.89000,   0.00117, 213.33684,   3.72073,   0.55621,   0.13760,   0.77537,   0.78590,   0.01408,   0.19999,   0.14143,8531.00000,   1.05757,  38.11435,  40.30863,   0.00330,   0.03824,   0.04950,   0.05355,   0.05804,   0.05833,   0.05631,   0.06982,   0.07204,   0.08760,   0.08891,   0.08880,   0.07749,   0.01298,   0.03482,   0.15178,   0.11519,   0.40133,   0.12306
  71.00000,   0.00000, 376.04999, 377.23999,   7.42000,   0.00321,  45.14034,   1.65674,   1.08343,   0.16744,   0.60462,   0.69085,   0.28055,   0.02858,   0.02137,1245.00000,   1.00316,  50.84090,  50.68052,   0.00118,   0.09754,   0.11686,   0.11589,   0.09754,   0.08402,   0.08934,   0.23798,   0.27382,   0.24594,   0.21010,   0.18222,   0.08961,   0.06111,   0.01746,   0.02270,   0.31430,   1.11577,   0.64257
  72.00000,   0.00000, 438.78000, 375.64999,   8.27000,   0.00148,  93.72715,   2.42591,   0.43286,   0.08061,   0.70570,   0.22414,   0.72509,   0.05073,   0.02777,3374.00000,   1.16806,  45.42316,  53.05677,   0.00248,   0.03180,   0.08709,   0.09891,   0.09790,   0.08194,   0.02639,   0.03327,   0.08354,   0.13860,   0.12611,   0.07947,   0.02920,   0.01009,   0.02018,   0.02270,   0.21819,   0.73907,   0.40821
  73.00000,   0.00000, 500.04001, 364.45001,  14.89000,   0.00060, 435.18896,   5.05205,   0.42265,   0.07413,   0.69521,   0.12016,   0.83615,   0.04364,   0.02269,16585.00000,   1.37204,  24.47614,  33.58225,   0.00611,   0.01561,   0.03316,   0.04145,   0.04246,   0.04160,   0.03537,   0.01967,   0.04778,   0.06230,   0.04664,   0.02786,   0.00606,   0.00804,   0.10244,   0.00726,   0.24945,   0.12922,   0.09124
  74.00000,   0.00000, 476.60999, 339.59000,  12.57000,   0.00102, 304.26672,   4.45367,   0.44725,   0.08631,   0.71956,   0.19196,   0.75024,   0.05776,   0.03096,11805.00000,   1.40349,  27.01589,  37.91644,   0.00580,   0.06682,   0.07690,   0.07512,   0.07156,   0.07248,   0.05759,   0.04024,   0.04770,   0.04398,   0.04420,   0.04557,   0.03660,   0.00903,   0.03521,   0.07957,   0.05153,   0.38183,   0.19850
  75.00000,   0.00000, 407.20001, 500.01999,  11.55000,   0.00077, 111.81649,   2.67635,   0.61636,   0.14512,   0.82270,   0.43808,   0.45369,   0.10821,   0.06479,3905.00000,   1.22795,  43.29174,  35.25538,   0.00166,   0.06500,   0.06311,   0.07851,   0.07782,   0.07553,   0.02813,   0.07824,   0.13065,   0.13932,   0.13630,   0.12820,   0.12348,   0.02813,   0.02356,   0.06223,   0.24542,   0.81079,   0.20287
  76.00000,   0.00000, 277.85001, 340.91000,  16.51000,   0.00014, 374.31976,   5.02203,   0.49311,   0.12131,   0.77574,   0.47739,   0.39440,   0.12817,   0.07764,14312.00000,   1.22696,  20.64869,  16.82919,   0.00915,   0.02134,   0.05325,   0.05069,   0.04927,   0.04863,   0.03917,   0.04131,   0.05155,   0.05361,   0.05098,   0.06190,   0.06480,   0.01951,   0.01739,   0.02647,   0.16352,   0.20366,   0.12245
  77.00000,   0.00000,  16.62000, 394.35999,  19.63000,   0.00121, 147.73758,   3.14098,   0.69177,   0.17517,   0.84713,   0.61801,   0.22792,   0.15405,   0.10029,5800.00000,  23.72802,  20.08965,   1.18111,   0.04508,   0.06538,   0.09595,   0.09812,   0.10305,   0.10374,   0.10572,   0.06099,   0.06797,   0.07039,   0.06825,   0.06756,   0.06590,   0.00971,   0.01565,   0.01507,   0.11098,   0.50116,   0.18777
  78.00000,   0.00000, 260.59000, 424.25000,  12.12000,   0.00527,  50.74828,   1.83750,   0.68403,   0.12700,   0.72016,   0.72191,   0.22362,   0.05446,   0.04087,1898.00000,   1.62804,  35.00410,  21.50081,   0.00142,   0.09721,   0.11505,   0.11225,   0.11470,   0.11820,   0.10631,   0.14531,   0.18814,   0.18457,   0.17489,   0.17081,   0.10401,   0.02889,   0.07181,   0.05117,   0.39536,   0.62069,   0.39866
  79.00000,   0.00000, 479.48001, 399.20999,   8.10000,   0.00087,  90.46072,   2.37905,   0.42876,   0.08614,   0.71334,   0.16751,   0.76572,   0.06673,   0.03514,3435.00000,   1.20107,  49.28512,  59.19499,   0.00222,   0.11716,   0.14002,   0.14120,   0.14285,   0.14356,   0.12493,   0.07689,   0.07925,   0.08201,   0.08035,   0.08035,   0.07620,   0.51168,   0.74426,   0.71103,   0.57243,   0.44997,   0.27150
  80.00000,   0.00000, 326.25000, 398.72000,  11.90000,   0.00117, 178.66815,   3.54981,   0.49818,   0.14830,   0.84137,   0.43870,   0.25523,   0.30604,   0.16389,6849.00000,   1.22213,  33.50586,  27.41595,   0.00442,   0.06461,   0.08399,   0.07682,   0.07427,   0.07072,   0.05633,   0.06336,   0.07132,   0.07693,   0.08304,   0.07527,   0.05262,   0.02558,   0.01502,   0.11051,   0.43981,   0.42389,   0.00387
  81.00000,   0.00000, 326.78000, 299.12000,   9.11000,   0.00324, 122.06044,   2.84516,   0.90448,   0.18783,   0.83464,   0.25338,   0.67443,   0.07217,   0.03968,2775.00000,   1.09247,  32.83421,  35.87043,   0.00312,   0.07766,   0.08329,   0.06821,   0.06943,   0.06791,   0.05603,   0.11339,   0.16687,   0.11362,   0.09594,   0.08929,   0.05784,   0.03714,   0.09462,   0.04105,   0.30067,   0.34133,   0.27017
  82.00000,   0.00000,  15.94000, 247.64999,  11.19000,   0.00126, 210.98706,   3.61164,   0.68892,   0.21356,   0.96377,   0.43081,   0.17009,   0.39906,   0.20275,7154.00000,  15.53638,  22.13135,   1.42448,   0.16195,   0.03689,   0.09445,   0.09159,   0.08944,   0.09055,   0.09501,   0.05573,   0.06787,   0.05646,   0.05560,   0.04895,   0.02231,   0.01785,   0.03361,   0.01234,   0.29723,   0.33713,   0.09026
  83.00000,   0.00000, 278.95999, 379.20001,  14.80000,   0.00079, 223.98956,   3.88675,   0.48454,   0.14821,   0.84750,   0.13145,   0.49926,   0.36924,   0.16500,8878.00000,   1.35933,  25.62160,  18.84864,   0.00567,   0.04097,   0.04974,   0.06552,   0.06774,   0.06639,   0.06175,   0.07389,   0.08014,   0.07699,   0.06848,   0.05835,   0.04187,   0.01188,   0.12337,   0.11428,   0.12804,   0.29368,   0.05603
  84.00000,   0.00000,  65.69000, 244.11000,  12.11000,   0.00032, 242.06973,   4.25963,   0.48789,   0.11978,   0.77524,   0.43416,   0.43900,   0.12680,   0.07492,9266.00000,   3.71609,  20.15771,   5.42444,   0.04772,   0.03492,   0.07392,   0.07052,   0.06968,   0.06456,   0.04038,   0.04686,   0.06862,   0.07175,   0.07206,   0.06677,   0.04002,   0.01197,   0.17127,   0.20270,   0.05166,   0.21036,   0.14991
  85.00000,   0.00000, 364.45999, 454.57001,  12.25000,   0.00156, 144.97005,   3.07678,   0.62752,   0.16699,   0.86432,   0.46844,   0.35481,   0.17672,   0.10345,5144.00000,   1.24724,  37.10773,  29.75181,   0.00253,   0.08338,   0.07397,   0.07465,   0.07448,   0.07055,   0.06285,   0.07547,   0.09717,   0.09653,   0.09367,   0.09357,   0.08806,   0.01100,   0.00960,   0.17186,   0.43615,   0.39594,   0.00460
  86.00000,   0.00000,  98.43000, 253.67999,  12.10000,   0.00076, 232.11243,   4.17067,   0.51429,   0.12087,   0.77421,   0.49685,   0.39525,   0.10787,   0.06696,9219.00000,   2.57726,  20.96527,   8.13470,   0.03051,   0.02445,   0.06218,   0.07504,   0.07267,   0.06562,   0.03007,   0.02412,   0.06081,   0.07399,   0.07431,   0.06483,   0.03288,   0.00492,   0.23029,   0.14635,   0.07814,   0.21340,   0.15109
  87.00000,   0.00000, 500.04001, 302.64001,  12.59000,   0.00180, 173.41170,   3.42084,   0.42568,   0.07977,   0.70142,   0.23723,   0.71120,   0.05152,   0.02840,6658.00000,   1.65226,  24.03811,  39.71721,   0.00349,   0.05393,   0.07629,   0.07928,   0.07143,   0.06726,   0.06645,   0.06448,   0.07782,   0.07878,   0.08196,   0.08770,   0.06938,   0.00728,   0.02208,   0.01361,   0.07687,   0.43137,   0.24350
  88.00000,   0.00000,  20.48000, 297.12000,  11.60000,   0.00044, 313.23380,   4.58247,   0.49615,   0.15528,   0.86398,   0.24837,   0.33700,   0.41458,   0.19139,11296.00000,  14.50781,  25.61377,   1.76552,   0.16003,   0.05083,   0.05560,   0.04886,   0.06865,   0.06917,   0.07097,   0.02872,   0.05228,   0.05566,   0.05631,   0.05589,   0.04686,   0.01053,   0.00507,   0.30214,   0.45536,   0.25457,   0.05340
  89.00000,   0.00000, 234.82001, 370.45001,  11.40000,   0.00236,  89.37711,   2.49257,   0.51477,   0.15291,   0.85583,   0.29175,   0.40868,   0.29953,   0.14919,3397.00000,   1.57759,  32.49559,  20.59823,   0.00343,   0.10838,   0.10683,   0.10821,   0.10718,   0.09500,   0.05693,   0.10571,   0.12012,   0.11769,   0.10740,   0.09224,   0.09243,   0.02421,   0.01262,   0.46134,   0.50124,   0.15787,   0.00102
  90.00000,   0.00000, 466.75000, 402.26999,   9.77000,   0.00044, 181.55719,   3.49830,   0.42697,   0.07402,   0.69530,   0.20524,   0.75418,   0.04053,   0.02209,6881.00000,   1.16029,  41.17396,  47.77375,   0.00375,   0.06515,   0.07346,   0.07420,   0.07439,   0.07402,   0.06858,   0.07370,   0.07627,   0.07724,   0.07749,   0.07621,   0.06124,   0.01173,   0.50454,   0.48982,   0.31198,   0.18958,   0.07546
  91.00000,   0.00000,  10.69000, 414.78000,  20.09000,   0.00121, 164.24080,   3.27532,   0.47462,   0.15481,   0.86527,   0.12496,   0.27041,   0.60458,   0.24382,6591.00000,  38.80072,  20.64608,   1.87932,   0.07399,   0.08524,   0.08831,   0.08993,   0.09308,   0.09743,   0.10782,   0.06555,   0.06308,   0.06647,   0.06589,   0.06119,   0.05614,   0.02182,   0.01885,   0.02828,   0.00620,   0.59398,   0.18194
  92.00000,   0.00000,  87.92000, 458.87000,  19.53000,   0.00037, 287.62842,   4.29698,   0.55624,   0.15636,   0.85723,   0.38528,   0.38974,   0.22495,   0.12228,10712.00000,   5.21918,  23.49564,   4.50179,   0.01360,   0.03837,   0.03587,   0.04430,   0.04963,   0.06270,   0.06025,   0.02495,   0.03419,   0.07857,   0.07591,   0.07571,   0.06654,   0.01465,   0.14716,   0.02930,   0.20280,   0.33015,   0.08895
  93.00000,   0.00000, 444.26999, 500.01001,  11.65000,   0.00244, 110.27412,   2.63285,   0.51936,   0.05256,   0.66688,   0.59639,   0.39637,   0.00721,   0.00511,3696.00000,   1.12546,  42.91928,  38.13473,   0.00143,   0.04484,   0.05689,   0.07856,   0.08412,   0.08517,   0.07868,   0.08192,   0.08509,   0.13006,   0.12763,   0.12987,   0.13509,   0.00209,   0.00149,   0.07745,   0.38216,   0.36429,   0.27344
  94.00000,   0.00000, 341.03000, 288.87000,   7.23000,   0.00188,  54.43378,   1.81233,   0.95692,   0.22247,   0.83802,   0.51645,   0.37956,   0.10397,   0.06549,1064.00000,   1.18057,  39.95430,  47.16867,   0.00149,   0.10409,   0.10009,   0.09723,   0.09894,   0.09608,   0.11210,   0.12305,   0.18313,   0.18894,   0.18700,   0.18894,   0.15987,   0.02905,   0.02734,   0.02734,   0.20848,   0.86808,   0.65789
  95.00000,   0.00000, 216.38000, 454.20001,  14.75000,   0.00065, 238.02341,   3.92134,   0.44142,   0.11421,   0.76696,   0.08497,   0.74291,   0.17208,   0.08245,7740.00000,   2.09908,  30.79320,  14.66982,   0.00534,   0.09370,   0.10244,   0.08857,   0.06286,   0.04572,   0.04307,   0.03711,   0.03715,   0.03965,   0.06770,   0.06755,   0.04424,   0.00679,   0.01858,   0.01179,   0.39921,   0.74001,   0.20612
  96.00000,   0.00000,  97.27000, 313.72000,  14.82000,   0.00047, 223.76207,   3.95400,   0.44251,   0.09066,   0.72436,   0.19356,   0.73589,   0.07052,   0.03757,8505.00000,   3.22525,  21.16868,   6.56342,   0.01881,   0.05593,   0.06374,   0.06253,   0.06055,   0.06815,   0.04623,   0.05871,   0.07592,   0.07711,   0.07483,   0.07852,   0.02227,   0.02884,   0.01339,   0.20443,   0.11912,   0.25464,   0.10951
  97.00000,   0.00000,  14.72000, 434.75000,  20.79000,   0.00214, 163.75883,   3.23781,   0.47168,   0.10097,   0.74825,   0.21560,   0.70317,   0.08119,   0.04352,5608.00000,  29.53463,  20.91149,   1.41236,   0.04215,   0.08911,   0.09071,   0.09165,   0.06774,   0.03540,   0.03300,   0.05330,   0.05472,   0.06007,   0.07141,   0.10400,   0.09802,   0.00196,   0.15036,   0.06332,   0.05304,   0.33457,   0.24420
  98.00000,   0.00000, 208.53000, 225.32001,  12.49000,   0.00046, 450.63507,   5.35444,   0.43679,   0.09024,   0.72095,   0.22992,   0.69851,   0.07153,   0.03884,17532.00000,   1.08052,  18.04002,  16.69574,   0.02987,   0.02772,   0.03473,   0.03305,   0.03383,   0.03487,   0.02483,   0.05865,   0.06842,   0.06963,   0.07522,   0.07241,   0.04605,   0.00714,   0.21450,   0.08245,   0.13650,   0.26189,   0.06972
  99.00000,   0.00000, 499.73001, 452.42001,  13.01000,   0.00136, 162.83449,   3.24592,   1.79239,   0.34948,   0.09448,   0.83059,   0.08267,   0.08672,   0.06904,6622.00000,   1.10457,  34.77477,  38.41119,   0.00225,   0.06841,   0.06812,   0.06388,   0.06300,   0.06317,   0.06329,   0.09383,   0.09308,   0.09399,   0.09185,   0.09168,   0.08251,   0.00759,   0.02829,   0.07923,   0.46485,   0.13689,   0.00087
 100.00000,   1.00000,  22.21000, 412.44000,  14.29000,   0.01333,   8.86494,   0.71804,   1.25795,   0.18697,   0.50299,   0.69206,   0.28266,   0.02527,   0.01895, 150.00000,  18.57001,  28.86212,   1.55423,   0.00115,   0.14229,   0.17391,   0.19763,   0.23715,   0.22134,   0.21344,   0.16807,   0.50420,   0.57143,   0.57143,   0.48739,   0.21849,   0.06400,   0.09600,   0.54400,   1.88800,   0.83200,   1.37600
 101.00000,   1.00000, 231.41000, 458.00000,  12.48000,   0.00938,  10.28288,   0.78036,   0.50674,   0.08663,   0.72312,   0.43581,   0.52785,   0.03631,   0.02269, 320.00000,   1.97917,  36.69869,  18.54246,   0.00024,   0.21104,   0.54383,   0.51136,   0.56007,   0.53571,   0.23539,   0.17689,   0.18750,   0.21934,   0.22288,   0.19104,   0.13443,   0.04967,   0.06209,   0.27318,   1.42798,   0.91887,   1.24172
 102.00000,   1.00000,  16.10000, 412.01999,  14.71000,   0.00748,  11.17347,   0.81729,   0.45842,   0.09698,   0.73155,   0.38178,   0.54395,   0.07423,   0.04386, 401.00000,  25.59129,  28.00950,   1.09449,   0.00411,   0.17124,   0.14598,   0.19931,   0.22177,   0.19089,   0.19651,   0.35059,   0.47580,   0.46954,   0.48832,   0.43824,   0.28798,   0.05312,   0.15936,   0.32758,   1.07129,   0.28332,   1.65563
 103.00000,   1.00000, 312.01001, 438.04999,   8.52000,   0.01266,   9.25116,   0.75408,   0.46750,   0.07365,   0.70535,   0.32285,   0.64846,   0.02865,   0.01680, 316.00000,   1.40396,  51.41426,  36.62085,   0.00027,   0.17752,   0.22383,   0.24699,   0.22383,   0.20454,   0.14279,   0.21004,   0.48729,   0.54610,   0.51249,   0.50409,   0.39487,   0.09114,   0.72911,   0.72911,   0.69873,   1.13924,   1.41266
 104.00000,   1.00000, 392.01001, 324.48001,   5.31000,   0.00888,  12.52937,   0.80291,   0.53948,   0.15237,   0.85552,   0.15654,   0.60100,   0.24242,   0.11622, 338.00000,   1.20812,  61.10723,  73.82472,   0.00050,   0.08777,   0.17270,   0.19252,   0.19535,   0.18969,   0.11891,   0.13121,   0.43992,   0.50939,   0.59428,   0.57885,   0.35503,   0.09004,   0.83612,   1.14484,   1.05480,   0.20581,   1.01621
 105.00000,   1.00000,  53.22000, 397.79001,  13.24000,   0.00968,   9.09471,   0.74928,   0.44345,   0.07799,   0.70670,   0.20666,   0.75088,   0.04242,   0.02311, 310.00000,   7.47444,  30.04454,   4.01963,   0.00111,   0.18132,   0.24035,   0.23192,   0.23614,   0.21927,   0.19819,   0.22860,   0.53340,   0.56388,   0.51816,   0.44196,   0.07620,   0.10081,   0.34274,   1.65323,   1.65323,   0.72581,   1.77419
 106.00000,   1.00000, 433.44000, 493.89001,   7.73000,   0.01250,   8.19102,   0.64723,   0.78750,   0.10931,   0.66598,   0.70844,   0.27081,   0.02073,   0.01580, 160.00000,   1.13947,  63.89254,  56.07237,   0.00010,   0.37313,   0.65298,   0.67164,   0.85820,   0.29851,   0.13060,   0.21116,   0.27670,   0.25485,   0.13107,   0.17476,   0.11650,   0.29348,   0.03261,   1.07609,   0.09783,   0.55435,   3.16304
 107.00000,   1.00000, 489.34000, 438.73999,   5.83000,   0.00595,   8.39160,   0.72759,   0.46873,   0.08817,   0.72138,   0.37018,   0.57969,   0.05010,   0.02982, 336.00000,   1.11533,  75.25545,  83.93468,   0.00027,   0.18669,   0.25568,   0.23539,   0.24351,   0.24351,   0.19886,   0.27524,   0.43636,   0.49678,   0.52363,   0.34909,   0.17454,   0.01638,   0.11468,   0.96658,   2.35911,   0.75360,   1.29423
