# ID,label,width,depth,height,elongation
 259.00000,  18.85001,   0.81000,   1.85000,  23.27139
 260.00000,  20.92001,   4.85001,   1.54000,   4.31339
 261.00000,  48.18002,  27.98000,   2.61000,   1.72194
 262.00000,  15.54999,   3.31999,   2.55000,   4.68373
 263.00000,   8.60999,   2.71000,   1.72000,   3.17711
 264.00000,  19.70001,   4.75000,   2.25000,   4.14736
 265.00000,  49.50000,  10.50000,   1.81000,   4.71428
 266.00000,  35.72000,  34.42999,   2.32000,   1.03747
 267.00000,  17.48999,  11.91000,   2.77000,   1.46851
 268.00000,   8.40002,   0.81000,   1.47000,  10.37030
 269.00000,   2.47998,   6.97998,   2.49000,   2.81452
 270.00000,  18.39999,   8.83000,   2.09000,   2.08380
 271.00000,  14.04001,   1.34000,   1.54000,  10.47757
 272.00000,   4.58000,   5.81000,   1.42000,   1.26856
 273.00000,  23.78000,   7.95000,   2.51000,   2.99119
 274.00000,  14.07999,   7.69000,   1.50000,   1.83094
 275.00000,  18.01999,  15.74001,   2.90000,   1.14485
 276.00000,   2.68001,  14.67001,   1.40000,   5.47385
 277.00000,  16.32999,   1.89999,   2.64000,   8.59471
 278.00000,  23.25998,  18.23999,   3.08000,   1.27522
 279.00000,  13.72998,  14.58000,   2.15000,   1.06191
 280.00000,   8.15001,   7.73999,   1.21000,   1.05297
 281.00000,  28.73001,   1.67999,   3.24000,  17.10117
 282.00000,  10.40999,  13.10001,   1.57000,   1.25841
 283.00000,  13.50000,   3.40000,   1.65000,   3.97057
 284.00000,  19.85999,  26.76000,   2.58000,   1.34743
 285.00000,  31.46002,  24.35001,   2.83000,   1.29199
 286.00000,  46.92000,  20.17000,   4.18000,   2.32623
 287.00000,   2.66000,   9.35999,   2.11000,   3.51878
 288.00000,  71.10999,  18.40000,   3.81000,   3.86467
 289.00000,  64.17001,  57.04999,   2.86000,   1.12480
 290.00000,  32.29000,   1.43000,   1.59000,  22.58026
 291.00000,   1.09000,  33.52000,   1.94000,  30.75212
 292.00000,   0.73000,   7.79000,   1.45000,  10.67115
 293.00000,   4.72000,  12.62000,   1.49000,   2.67372
 294.00000,  11.14999,  13.09003,   1.81000,   1.17399
 295.00000,  60.16000,   3.12997,   2.62000,  19.22054
 296.00000,  31.12003,   1.49001,   2.56000,  20.88571
 297.00000,   0.95999,  19.46001,   2.48000,  20.27081
 298.00000,   3.87000,  13.26000,   1.42000,   3.42635
 299.00000,  11.61000,   3.84000,   1.59000,   3.02343
 300.00000,   9.47002,   4.54000,  10.82000,   2.08590
 301.00000,   2.27002,   3.50000,  12.57000,   1.54183
 302.00000,   3.27000,   3.41000,  11.12000,   1.04281
 303.00000,   6.62000,   3.36002,  10.50000,   1.97022
 304.00000,   4.23999,   5.39999,   4.44000,   1.27358
 305.00000,   2.50000,   3.54999,   7.06000,   1.41999
 306.00000,   7.09999,   8.45000,  10.46000,   1.19014
 307.00000,  14.73999,   5.56003,   6.94000,   2.65106
 308.00000,   1.46001,  10.47000,   4.52000,   7.17115
 309.00000,   5.57000,   1.57001,   6.75000,   3.54773
 310.00000,   1.64000,  11.09000,   8.55000,   6.76216
 311.00000,   0.84000,   6.50000,   8.60000,   7.73804
 312.00000,   3.32000,   4.50999,  11.23000,   1.35843
 313.00000,   2.42999,  11.85001,   5.94000,   4.87654
 314.00000,   1.25000,   1.56998,  10.92000,   1.25597
 315.00000,   0.98001,   1.19000,   9.80000,   1.21426
 316.00000,  11.59998,   3.16000,  12.56000,   3.67086
 317.00000,   3.12000,   9.51000,  10.29000,   3.04807
 318.00000,   1.13000,   7.00000,  11.23000,   6.19461
 319.00000,  38.67999,   3.06998,   8.86000,  12.59940
 320.00000,   1.51001,   2.16998,  11.96000,   1.43706
 321.00000,  10.99000,   1.70001,   8.70000,   6.46462
 322.00000,   3.79999,   4.59000,  10.18000,   1.20789
 323.00000,   3.56000,   4.18000,   9.32000,   1.17415
 324.00000,   1.16999,   3.23001,  13.32000,   2.76069
 325.00000,   8.25000,   2.99001,  11.11000,   2.75918
 326.00000,   6.71002,   4.70001,   8.14000,   1.42766
 327.00000,  10.52000,   4.33000,  12.74000,   2.42956
 328.00000,   3.80000,   2.42999,  11.16000,   1.56379
 329.00000,   2.09000,   3.45999,  12.50000,   1.65549
 330.00000,  12.72998,   4.35001,  13.00000,   2.92642
 331.00000,   1.20001,   1.43000,  10.69000,   1.19164
 332.00000,   2.45000,   6.93999,  11.62000,   2.83264
 333.00000,  14.46002,   3.59998,  10.89000,   4.01669
 334.00000,   4.53000,   2.00000,  11.25000,   2.26499
 335.00000,   4.16000,  11.60001,   8.71000,   2.78846
 336.00000,   0.94000,   2.45000,  12.38000,   2.60635
 337.00000,   2.29000,   1.54999,  11.82000,   1.47742
 338.00000,   5.58002,   4.21000,  12.57000,   1.32542
 339.00000,  21.06000,   5.55002,   9.95000,   3.79457
